ID,Probability
26159,0.3038
26161,0.0979
26165,0.2279
26176,0.0744
26183,0.0198
26184,0.1044
26185,0.5485
26186,0.2963
26196,0.1602
26200,0.3399
26202,0.1659
26207,0.2948
26208,0.1216
26209,0.2998
26213,0.1041
26216,0.3798
26235,0.2119
26237,0.1144
26246,0.24
26247,0.082
26251,0.1256
26257,0.1132
26275,0.0994
26276,0.4115
26278,0.3875
26285,0.3489
26286,0.0024
26297,0.2646
26298,0.2003
26305,0.2269
26307,0.0586
26310,0.4812
26312,0.4696
26319,0.072
26322,0.0189
26325,0.4092
26328,0.2094
26334,0.2182
26337,0.2221
26339,0.3449
26344,0.0335
26355,0.2901
26368,0.0304
26372,0.1323
26376,0.1827
26377,0.3589
26393,0.1059
26406,0.0947
26407,0.2009
26414,0.3386
26416,0.1103
26417,0.1279
26418,0.1334
26425,0.218
26427,0.3469
26432,0.3961
26433,0.0115
26435,0.1608
26436,0.2516
26440,0.3109
26441,0.1641
26443,0.1724
26454,0.0411
26457,0.4499
26461,0.0844
26464,0.2259
26467,0.1746
26470,0.1978
26472,0.3488
26478,0.3329
26479,0.199
26480,0.1159
26484,0.1519
26491,0.1737
26497,0.1721
26501,0.2755
26512,0.1968
26513,0.1383
26514,0.3657
26518,0.1867
26524,0.2764
26527,0.2976
26535,0.0527
26536,0.0819
26540,0.0181
26543,0.0608
26557,0.0956
26558,0.1563
26586,0.4042
26597,0.1693
26598,0.251
26604,0.2795
26610,0.1824
26617,0.0068
26622,0.086
26627,0.3411
26634,0.0768
26638,0.3381
26657,0.3092
26658,0.0695
26666,0.2683
26668,0.1527
26670,0.5674
26672,0.0157
26674,0.2597
26679,0.1985
26680,0.2304
26683,0.0546
26699,0.0317
26701,0.2732
26703,0.4449
26707,0.1303
26710,0.2146
26728,0.0615
26732,0.006
26740,0.1114
26744,0.0231
26746,0.1776
26752,0.2498
26755,0.0037
